run_dir,fold,task,fusion,modalities,seed,shuffle_train_labels,n_train_internal,n_internal_val,n_test_heldout,params,size_mb,test_accuracy,test_macro_f1,test_weighted_f1,test_n,nonoverlap_accuracy,nonoverlap_macro_f1,nonoverlap_weighted_f1,nonoverlap_n,folder_majority_accuracy,folder_majority_macro_f1,folder_majority_weighted_f1,folder_majority_n,majority_baseline_accuracy,majority_baseline_macro_f1,majority_baseline_weighted_f1,majority_baseline_n,majority_class,zero_audio_accuracy,zero_audio_macro_f1,zero_image_accuracy,zero_image_macro_f1,zero_imu_accuracy,zero_imu_macro_f1,zero_tof_accuracy,zero_tof_macro_f1,zero_mag_accuracy,zero_mag_macro_f1
experiments_lopgo/full_lopgo_search/test_p3__activity__concat__imu-audio__seed42,test_p3,activity,concat,imu+audio,42,False,17720,4430,10373,128483,1.6188278198242188,0.9933481152993349,0.993240049764944,0.9933385543715396,10373,0.9945784258739951,0.9944783122248072,0.9945725522466095,5349,1.0,1.0,1.0,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,0.5513351971464379,0.45813157273518773,,,0.36103345223175554,0.17684280115219342,,,,
experiments_lopgo/full_lopgo_search/test_p3__activity__gated__imu-mag__seed42,test_p3,activity,gated,imu+mag,42,False,17720,4430,10373,116085,1.48883056640625,0.9882386966162152,0.987893087132851,0.9882318595035711,10373,0.9871003925967471,0.9866803074177816,0.987094773615725,5349,1.0,1.0,1.0,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,,,,,0.39438927986117805,0.24345485097746686,,,0.9967222597127157,0.9967590931018638
experiments_lopgo/full_lopgo_search/test_p3__activity__concat__imu-mag__seed42,test_p3,activity,concat,imu+mag,42,False,17720,4430,10373,115939,1.467926025390625,0.8986792634724766,0.899961439529389,0.8986878013423506,10373,0.8981117965974948,0.899333963164134,0.8981244031921203,5349,0.9105691056910569,0.9119543861628157,0.9104264379466523,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,,,,,0.36103345223175554,0.17684280115219342,,,0.8924129952761978,0.8932780288371944
experiments_lopgo/full_lopgo_search/test_p3__activity__gated__imu-tof__seed42,test_p3,activity,gated,imu+tof,42,False,17720,4430,10373,115989,1.4878311157226562,0.989491950255471,0.9893209181574582,0.9894736607541786,10373,0.9900916059076463,0.9899053106895058,0.9900769336166335,5349,1.0,1.0,1.0,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,,,,,0.36267232237539765,0.2418693763051921,0.9823580449243228,0.982111389006449,,
experiments_lopgo/full_lopgo_search/test_p3__activity__concat__imu-tof__seed42,test_p3,activity,concat,imu+tof,42,False,17720,4430,10373,115843,1.4653778076171875,0.9896847585076641,0.9893115506187765,0.9896589893729719,10373,0.9897177042437839,0.9893099404541991,0.989695860921719,5349,1.0,1.0,1.0,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,,,,,0.36103345223175554,0.17684280115219342,0.7407693049262508,0.6646119396585619,,
experiments_lopgo/full_lopgo_search/test_p3__activity__single__image__seed42,test_p3,activity,single,image,42,False,17720,4430,10373,120579,1.4691543579101562,0.7618818085414055,0.7353493259863946,0.7402606793664828,10373,0.7597681809684053,0.7328999533833686,0.7377566723312816,5349,0.7615176151761518,0.7348268592457484,0.739593941809175,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p3__activity__single__audio__seed42,test_p3,activity,single,audio,42,False,17720,4430,10373,38627,0.5184326171875,0.6581509688614673,0.6430462904409545,0.629309173727261,10373,0.6590016825574874,0.6453158951596816,0.6308929336827989,5349,0.6395663956639567,0.6052141896947906,0.59067414084356,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p3__activity__single__mag__seed42,test_p3,activity,single,mag,42,False,17720,4430,10373,26083,0.36513519287109375,0.5627108840258364,0.5484457755060315,0.5551776118936342,10373,0.5602916432978127,0.5461766083610589,0.5530011252502516,5349,0.6151761517615176,0.5919021534359331,0.5975989362536873,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p3__activity__single__tof__seed42,test_p3,activity,single,tof,42,False,17720,4430,10373,25987,0.36176300048828125,0.6122626048394871,0.5844796040501362,0.5827892649059513,10373,0.6085249579360628,0.580824841859587,0.5784240262968844,5349,0.6205962059620597,0.5749661149685342,0.5753213406463414,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p3__activity__single__imu__seed42,test_p3,activity,single,imu,42,False,17720,4430,10373,83747,1.0403518676757812,0.8174105851730454,0.7951253549719276,0.8013061652209448,10373,0.8162273322116284,0.7938036912099197,0.800087190140511,5349,0.8265582655826558,0.8029309681952564,0.8084274976942188,369,0.36103345223175554,0.17684280115219342,0.1915385010069308,10373,sitting,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__imu-tof-mag-audio-image__seed42,test_p1p2,surface,gated,imu+tof+mag+audio+image,42,False,3402,824,7024,277098,3.4719314575195312,0.9473234624145785,0.9403893077220615,0.946487809552192,7024,0.9480088495575221,0.9408755647469903,0.9472310769334131,3616,0.9960474308300395,0.9956101634259811,0.9960516743135811,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.6476366742596811,0.6269244544993569,0.6084851936218679,0.5167710955226728,0.6739749430523918,0.6371050589620871,0.8863895216400911,0.8743268733910379,0.9525911161731208,0.9459674843117719
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__imu-tof-mag-audio-image__seed42,test_p1p2,surface,concat,imu+tof+mag+audio+image,42,False,3402,824,7024,290629,3.6224136352539062,0.9664009111617312,0.9626345307785984,0.9658981754229278,7024,0.9679203539823009,0.9642050390335172,0.9675100558419368,3616,1.0,1.0,1.0,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.28929384965831434,0.08975265017667845,0.859624145785877,0.842679177835252,0.9375,0.9288139572863295,0.8418280182232346,0.8049759057861735,0.9278189066059226,0.9183295162776952
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__tof-mag-audio-image__seed42,test_p1p2,surface,gated,tof+mag+audio+image,42,False,3402,824,7024,201497,2.5662078857421875,0.9648348519362187,0.9622292264185536,0.9646694466657386,7024,0.9637721238938053,0.9606589984992262,0.9636333963576502,3616,0.9960474308300395,0.9956101634259811,0.9960516743135811,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.7979783599088838,0.7830263706569742,0.6277050113895216,0.5589181787765425,,,0.8058086560364465,0.7336417076259161,0.9665432801822323,0.9630524524255966
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__tof-mag-audio-image__seed42,test_p1p2,surface,concat,tof+mag+audio+image,42,False,3402,824,7024,210469,2.64886474609375,0.9792141230068337,0.9785808787040636,0.9791828623354485,7024,0.9787057522123894,0.9782465592019725,0.9786770356422049,3616,1.0,1.0,1.0,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.28929384965831434,0.08975265017667845,0.5387243735763098,0.3971984708354562,,,0.8613325740318907,0.8586219445654049,0.971383826879271,0.9693413328599417
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__imu-mag-audio-image__seed42,test_p1p2,surface,gated,imu+mag+audio+image,42,False,3402,824,7024,259257,3.2435455322265625,0.9756548974943052,0.9730673213813077,0.9756198457777715,7024,0.9751106194690266,0.9722926018635796,0.9750664548191077,3616,0.9960474308300395,0.9957209514054854,0.9960505795707006,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.4265375854214123,0.2930020088474629,0.5482630979498861,0.42464226022179863,0.9403473804100227,0.939925319705927,,,0.9726651480637813,0.9697682950290218
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__imu-mag-audio-image__seed42,test_p1p2,surface,concat,imu+mag+audio+image,42,False,3402,824,7024,268229,3.3256607055664062,0.978502277904328,0.9771751043841714,0.9784674722468724,7024,0.9764933628318584,0.9743531305328735,0.976438156569535,3616,1.0,1.0,1.0,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.28929384965831434,0.08975265017667845,0.45785876993166286,0.2861484029278372,0.8980637813211845,0.9015053955105072,,,0.9673974943052391,0.9650759307505027
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__imu-tof-audio-image__seed42,test_p1p2,surface,gated,imu+tof+audio+image,42,False,3402,824,7024,259161,3.2426376342773438,0.973376993166287,0.9704685101752644,0.9733460936967365,7024,0.9726216814159292,0.9695621050388541,0.9726036962576472,3616,0.9960474308300395,0.9956101634259811,0.9960516743135811,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.38169134396355353,0.22883938463439005,0.5926822323462415,0.4651367336610267,0.9538724373576309,0.9516482115931391,0.8986332574031891,0.8934361614906414,,
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__imu-tof-audio-image__seed42,test_p1p2,surface,concat,imu+tof+audio+image,42,False,3402,824,7024,268133,3.324615478515625,0.9720956719817767,0.9691175034884754,0.971871913424781,7024,0.9715154867256637,0.9684013813227432,0.9713109882119098,3616,0.9960474308300395,0.9967126124377144,0.9960407805486431,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.29043280182232345,0.09245495789305852,0.6810933940774487,0.6333173849104965,0.9592824601366743,0.956409722994526,0.9339407744874715,0.9297560970280724,,
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__imu-tof-mag-image__seed42,test_p1p2,surface,gated,imu+tof+mag+image,42,False,3402,824,7024,246617,3.0921630859375,0.89749430523918,0.8802910604149679,0.8933143149384533,7024,0.8996128318584071,0.8823109633834306,0.8955698271700032,3616,0.9644268774703557,0.9570526315789474,0.9639775327647181,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,,,0.4202733485193622,0.2877064319036512,0.6248576309794989,0.5936270718335415,0.7759111617312073,0.6870945528067895,0.9046127562642369,0.8833378874810169
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__imu-tof-mag-image__seed42,test_p1p2,surface,concat,imu+tof+mag+image,42,False,3402,824,7024,255589,3.1722259521484375,0.9259681093394078,0.9109319575071628,0.9215767924939668,7024,0.9303097345132744,0.9158097029459402,0.926430919720316,3616,0.9881422924901185,0.9864918934631317,0.9880924149364422,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,,,0.4886104783599089,0.3343646732649915,0.6272779043280182,0.5824925135329673,0.8385535307517085,0.8175844933186811,0.883115034168565,0.8576172152156113
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__imu-tof-mag-audio__seed42,test_p1p2,surface,gated,imu+tof+mag+audio,42,False,3402,824,7024,164665,2.1384353637695312,0.9115888382687927,0.900941827301045,0.9106764874075973,7024,0.915929203539823,0.9056237116488959,0.9151849902535376,3616,0.9841897233201581,0.9806976744186047,0.9841621472561817,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.40233485193621865,0.24702467323565064,,,0.8895216400911162,0.8766709173830807,0.7706435079726651,0.6767688407992185,0.9177107061503417,0.9071660903516134
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__imu-tof-mag-audio__seed42,test_p1p2,surface,concat,imu+tof+mag+audio,42,False,3402,824,7024,173637,2.2209014892578125,0.9326594533029613,0.9226029625692787,0.9308630774940548,7024,0.9325221238938053,0.9222023574831042,0.9308042202739099,3616,0.9841897233201581,0.9826019296607532,0.9840771618265225,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.28929384965831434,0.08975265017667845,,,0.7087129840546698,0.6993291491014677,0.7501423690205011,0.6766473020387482,0.8777050113895216,0.8575673156885617
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__mag-audio-image__seed42,test_p1p2,surface,gated,mag+audio+image,42,False,3402,824,7024,183656,2.3201522827148438,0.9534453302961275,0.9523019496407491,0.9531050577821029,7024,0.9518805309734514,0.9506650960986676,0.951424335644007,3616,1.0,1.0,1.0,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.16913439635535307,0.05786653677545056,0.2656605922551253,0.16454030939826592,,,,,0.9574316628701595,0.955763463492606
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__mag-audio-image__seed42,test_p1p2,surface,concat,mag+audio+image,42,False,3402,824,7024,188069,2.3488845825195312,0.9796412300683371,0.9788184709259987,0.9796007615689813,7024,0.9800884955752213,0.9791766510959968,0.980051775876099,3616,1.0,1.0,1.0,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.28929384965831434,0.08975265017667845,0.25199316628701596,0.1503253497591822,,,,,0.972238041002278,0.9708332323278241
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__tof-audio-image__seed42,test_p1p2,surface,gated,tof+audio+image,42,False,3402,824,7024,183560,2.3181228637695312,0.9806378132118451,0.9803330523940905,0.9805771629733667,7024,0.978429203539823,0.9779342332383217,0.9783233257762891,3616,1.0,1.0,1.0,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.28929384965831434,0.08975265017667845,0.7078587699316629,0.6664847800602404,,,0.9305239179954442,0.9290730595584685,,
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__tof-audio-image__seed42,test_p1p2,surface,concat,tof+audio+image,42,False,3402,824,7024,187973,2.3473663330078125,0.9854783599088838,0.9851715906237665,0.9854647549809545,7024,0.9842367256637168,0.9836009281851794,0.984233547734625,3616,0.9960474308300395,0.9967126124377144,0.9960407805486431,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.28929384965831434,0.08975265017667845,0.4662585421412301,0.270228649022002,,,0.7388952164009112,0.7093750552428967,,
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__tof-mag-image__seed42,test_p1p2,surface,gated,tof+mag+image,42,False,3402,824,7024,171016,2.1673660278320312,0.9162870159453302,0.9162669012371156,0.9162284318403062,7024,0.9192477876106194,0.9189899788583448,0.919212868194116,3616,1.0,1.0,1.0,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,,,0.3472380410022779,0.20398492795901002,,,0.4286731207289294,0.39457870448274235,0.9550113895216401,0.9521865824961134
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__tof-mag-image__seed42,test_p1p2,surface,concat,tof+mag+image,42,False,3402,824,7024,175429,2.1948394775390625,0.9552961275626424,0.9529603416584942,0.9546627809197075,7024,0.9593473451327433,0.9571416656965315,0.9588362928116155,3616,1.0,1.0,1.0,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,,,0.4251138952164009,0.2963035671339266,,,0.764379271070615,0.7389187010146898,0.9538724373576309,0.9512314823106534
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__tof-mag-audio__seed42,test_p1p2,surface,gated,tof+mag+audio,42,False,3402,824,7024,89064,1.2145538330078125,0.9336560364464692,0.9304413287092679,0.933490127849381,7024,0.9289269911504425,0.9256276747674382,0.9288125268296462,3616,0.9920948616600791,0.9921498441234853,0.9921520376260855,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.4739464692482916,0.4147245140987252,,,,,0.7976936218678815,0.7364727541178906,0.9384965831435079,0.9338858246524282
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__tof-mag-audio__seed42,test_p1p2,surface,concat,tof+mag+audio,42,False,3402,824,7024,93477,1.2453765869140625,0.9318052391799544,0.9283121604666693,0.9313181672045858,7024,0.9289269911504425,0.9251508182542711,0.9284357057572844,3616,0.9960474308300395,0.9967126124377144,0.9960407805486431,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.28929384965831434,0.08975265017667845,,,,,0.4295273348519362,0.2883208976062347,0.9090261958997722,0.9019384266135395
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__imu-audio-image__seed42,test_p1p2,surface,gated,imu+audio+image,42,False,3402,824,7024,241320,2.996490478515625,0.976509111617312,0.9743640857217795,0.9764824732887787,7024,0.9770464601769911,0.9748312345352271,0.9769887974171185,3616,0.9960474308300395,0.9957209514054854,0.9960505795707006,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.4454726651480638,0.31028054331525345,0.3990603644646925,0.25093764623416065,0.9413439635535308,0.9417718269917372,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__surface__concat__imu-audio-image__seed42,test_p1p2,surface,concat,imu+audio+image,42,False,3402,824,7024,245733,3.0245132446289062,0.975370159453303,0.9727852530336365,0.9753930068591486,7024,0.9737278761061947,0.9707205941091793,0.9737680032167221,3616,0.9960474308300395,0.9956668608037275,0.9960511140628129,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,0.39607061503416857,0.2420405982905983,0.42853075170842825,0.26359070638625526,0.9342255125284739,0.9318252387459701,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__surface__gated__imu-mag-image__seed42,test_p1p2,surface,gated,imu+mag+image,42,False,3402,824,7024,228776,2.8433074951171875,0.9483200455580866,0.9425468010070246,0.9483190547887734,7024,0.9507743362831859,0.9445793547780111,0.9507987206910334,3616,0.9960474308300395,0.9956101634259811,0.9960516743135811,253,0.28929384965831434,0.08975265017667845,0.12982444843323648,7024,sand,,,0.2957004555808656,0.18643422922100764,0.6705580865603644,0.6437976582888747,,,0.9505979498861048,0.9443497711833923
